question_id,model,run,option_selected,correct_option,marks,neet_year,question_code
206,Kimi K2,1,B,B,1,2024,206 _ 2024
207,Kimi K2,1,C,A,0,2024,207 _ 2024
208,Kimi K2,1,A,B,0,2024,208 _ 2024
209,Kimi K2,1,C,C,1,2024,209 _ 2024
210,Kimi K2,1,A,A,1,2024,210 _ 2024
211,Kimi K2,1,A,A,1,2024,211 _ 2024
212,Kimi K2,1,A,A,1,2024,212 _ 2024
213,Kimi K2,1,C,C,1,2024,213 _ 2024
214,Kimi K2,1,A,A,1,2024,214 _ 2024
215,Kimi K2,1,D,D,1,2024,215 _ 2024
216,Kimi K2,1,B,B,1,2024,216 _ 2024
217,Kimi K2,1,B,B,1,2024,217 _ 2024
218,Kimi K2,1,D,D,1,2024,218 _ 2024
219,Kimi K2,1,C,D,0,2024,219 _ 2024
220,Kimi K2,1,A,A,1,2024,220 _ 2024
221,Kimi K2,1,B,B,1,2024,221 _ 2024
222,Kimi K2,1,A,A,1,2024,222 _ 2024
223,Kimi K2,1,B,B,1,2024,223 _ 2024
224,Kimi K2,1,C,C,1,2024,224 _ 2024
225,Kimi K2,1,A,C,0,2024,225 _ 2024
226,Kimi K2,1,A,A,1,2024,226 _ 2024
227,Kimi K2,1,B,B,1,2024,227 _ 2024
228,Kimi K2,1,B,B,1,2024,228 _ 2024
229,Kimi K2,1,D,D,1,2024,229 _ 2024
230,Kimi K2,1,A,A,1,2024,230 _ 2024
231,Kimi K2,1,B,B,1,2024,231 _ 2024
232,Kimi K2,1,A,A,1,2024,232 _ 2024
233,Kimi K2,1,D,B,0,2024,233 _ 2024
234,Kimi K2,1,A,A,1,2024,234 _ 2024
235,Kimi K2,1,C,C,1,2024,235 _ 2024
236,Kimi K2,1,C,C,1,2024,236 _ 2024
205,DeepSeek V3,2,A,A,1,2024,205 _ 2024
206,DeepSeek V3,2,C,B,0,2024,206 _ 2024
207,DeepSeek V3,2,A,A,1,2024,207 _ 2024
208,DeepSeek V3,2,A,B,0,2024,208 _ 2024
209,DeepSeek V3,2,C,C,1,2024,209 _ 2024
210,DeepSeek V3,2,D,A,0,2024,210 _ 2024
211,DeepSeek V3,2,B,A,0,2024,211 _ 2024
212,DeepSeek V3,2,B,A,0,2024,212 _ 2024
213,DeepSeek V3,2,A,C,0,2024,213 _ 2024
214,DeepSeek V3,2,A,A,1,2024,214 _ 2024
215,DeepSeek V3,2,D,D,1,2024,215 _ 2024
216,DeepSeek V3,2,B,B,1,2024,216 _ 2024
217,DeepSeek V3,2,B,B,1,2024,217 _ 2024
218,DeepSeek V3,2,D,D,1,2024,218 _ 2024
219,DeepSeek V3,2,D,D,1,2024,219 _ 2024
220,DeepSeek V3,2,A,A,1,2024,220 _ 2024
221,DeepSeek V3,2,C,B,0,2024,221 _ 2024
222,DeepSeek V3,2,A,A,1,2024,222 _ 2024
223,DeepSeek V3,2,B,B,1,2024,223 _ 2024
224,DeepSeek V3,2,B,C,0,2024,224 _ 2024
225,DeepSeek V3,2,D,C,0,2024,225 _ 2024
226,DeepSeek V3,2,A,A,1,2024,226 _ 2024
227,DeepSeek V3,2,B,B,1,2024,227 _ 2024
228,DeepSeek V3,2,B,B,1,2024,228 _ 2024
229,DeepSeek V3,2,B,D,0,2024,229 _ 2024
230,DeepSeek V3,2,B,A,0,2024,230 _ 2024
231,DeepSeek V3,2,B,B,1,2024,231 _ 2024
232,DeepSeek V3,2,A,A,1,2024,232 _ 2024
233,DeepSeek V3,2,A,B,0,2024,233 _ 2024
234,DeepSeek V3,2,B,A,0,2024,234 _ 2024
235,DeepSeek V3,2,C,C,1,2024,235 _ 2024
236,DeepSeek V3,2,C,C,1,2024,236 _ 2024
205,DeepSeek V3.2,2,A,A,1,2024,205 _ 2024
206,DeepSeek V3.2,2,B,B,1,2024,206 _ 2024
207,DeepSeek V3.2,2,C,A,0,2024,207 _ 2024
208,DeepSeek V3.2,2,A,B,0,2024,208 _ 2024
209,DeepSeek V3.2,2,C,C,1,2024,209 _ 2024
210,DeepSeek V3.2,2,A,A,1,2024,210 _ 2024
211,DeepSeek V3.2,2,A,A,1,2024,211 _ 2024
212,DeepSeek V3.2,2,A,A,1,2024,212 _ 2024
213,DeepSeek V3.2,2,C,C,1,2024,213 _ 2024
214,DeepSeek V3.2,2,A,A,1,2024,214 _ 2024
215,DeepSeek V3.2,2,D,D,1,2024,215 _ 2024
216,DeepSeek V3.2,2,B,B,1,2024,216 _ 2024
217,DeepSeek V3.2,2,B,B,1,2024,217 _ 2024
218,DeepSeek V3.2,2,D,D,1,2024,218 _ 2024
219,DeepSeek V3.2,2,D,D,1,2024,219 _ 2024
220,DeepSeek V3.2,2,A,A,1,2024,220 _ 2024
221,DeepSeek V3.2,2,B,B,1,2024,221 _ 2024
222,DeepSeek V3.2,2,A,A,1,2024,222 _ 2024
223,DeepSeek V3.2,2,B,B,1,2024,223 _ 2024
224,DeepSeek V3.2,2,C,C,1,2024,224 _ 2024
225,DeepSeek V3.2,2,A,C,0,2024,225 _ 2024
226,DeepSeek V3.2,2,A,A,1,2024,226 _ 2024
227,DeepSeek V3.2,2,D,B,0,2024,227 _ 2024
228,DeepSeek V3.2,2,B,B,1,2024,228 _ 2024
229,DeepSeek V3.2,2,D,D,1,2024,229 _ 2024
230,DeepSeek V3.2,2,D,A,0,2024,230 _ 2024
231,DeepSeek V3.2,2,B,B,1,2024,231 _ 2024
232,DeepSeek V3.2,2,A,A,1,2024,232 _ 2024
233,DeepSeek V3.2,2,D,B,0,2024,233 _ 2024
234,DeepSeek V3.2,2,A,A,1,2024,234 _ 2024
235,DeepSeek V3.2,2,C,C,1,2024,235 _ 2024
236,DeepSeek V3.2,2,C,C,1,2024,236 _ 2024
205,Kimi K2,2,A,A,1,2024,205 _ 2024
206,Kimi K2,2,B,B,1,2024,206 _ 2024
207,Kimi K2,2,B,A,0,2024,207 _ 2024
208,Kimi K2,2,A,B,0,2024,208 _ 2024
209,Kimi K2,2,C,C,1,2024,209 _ 2024
210,Kimi K2,2,A,A,1,2024,210 _ 2024
211,Kimi K2,2,A,A,1,2024,211 _ 2024
212,Kimi K2,2,A,A,1,2024,212 _ 2024
213,Kimi K2,2,C,C,1,2024,213 _ 2024
214,Kimi K2,2,A,A,1,2024,214 _ 2024
215,Kimi K2,2,D,D,1,2024,215 _ 2024
216,Kimi K2,2,B,B,1,2024,216 _ 2024
217,Kimi K2,2,B,B,1,2024,217 _ 2024
218,Kimi K2,2,D,D,1,2024,218 _ 2024
219,Kimi K2,2,D,D,1,2024,219 _ 2024
220,Kimi K2,2,A,A,1,2024,220 _ 2024
221,Kimi K2,2,B,B,1,2024,221 _ 2024
222,Kimi K2,2,A,A,1,2024,222 _ 2024
223,Kimi K2,2,B,B,1,2024,223 _ 2024
224,Kimi K2,2,C,C,1,2024,224 _ 2024
225,Kimi K2,2,A,C,0,2024,225 _ 2024
226,Kimi K2,2,A,A,1,2024,226 _ 2024
227,Kimi K2,2,D,B,0,2024,227 _ 2024
228,Kimi K2,2,B,B,1,2024,228 _ 2024
229,Kimi K2,2,D,D,1,2024,229 _ 2024
230,Kimi K2,2,A,A,1,2024,230 _ 2024
231,Kimi K2,2,C,B,0,2024,231 _ 2024
232,Kimi K2,2,A,A,1,2024,232 _ 2024
233,Kimi K2,2,B,B,1,2024,233 _ 2024
234,Kimi K2,2,A,A,1,2024,234 _ 2024
235,Kimi K2,2,C,C,1,2024,235 _ 2024
236,Kimi K2,2,C,C,1,2024,236 _ 2024
205,DeepSeek V3,3,C,A,0,2024,205 _ 2024
206,DeepSeek V3,3,B,B,1,2024,206 _ 2024
207,DeepSeek V3,3,C,A,0,2024,207 _ 2024
208,DeepSeek V3,3,A,B,0,2024,208 _ 2024
209,DeepSeek V3,3,C,C,1,2024,209 _ 2024
210,DeepSeek V3,3,A,A,1,2024,210 _ 2024
211,DeepSeek V3,3,A,A,1,2024,211 _ 2024
212,DeepSeek V3,3,A,A,1,2024,212 _ 2024
213,DeepSeek V3,3,C,C,1,2024,213 _ 2024
214,DeepSeek V3,3,A,A,1,2024,214 _ 2024
215,DeepSeek V3,3,D,D,1,2024,215 _ 2024
216,DeepSeek V3,3,B,B,1,2024,216 _ 2024
217,DeepSeek V3,3,B,B,1,2024,217 _ 2024
218,DeepSeek V3,3,D,D,1,2024,218 _ 2024
219,DeepSeek V3,3,D,D,1,2024,219 _ 2024
220,DeepSeek V3,3,B,A,0,2024,220 _ 2024
221,DeepSeek V3,3,B,B,1,2024,221 _ 2024
222,DeepSeek V3,3,A,A,1,2024,222 _ 2024
223,DeepSeek V3,3,B,B,1,2024,223 _ 2024
224,DeepSeek V3,3,C,C,1,2024,224 _ 2024
225,DeepSeek V3,3,A,C,0,2024,225 _ 2024
226,DeepSeek V3,3,A,A,1,2024,226 _ 2024
227,DeepSeek V3,3,C,B,0,2024,227 _ 2024
228,DeepSeek V3,3,B,B,1,2024,228 _ 2024
229,DeepSeek V3,3,D,D,1,2024,229 _ 2024
230,DeepSeek V3,3,A,A,1,2024,230 _ 2024
231,DeepSeek V3,3,B,B,1,2024,231 _ 2024
232,DeepSeek V3,3,A,A,1,2024,232 _ 2024
233,DeepSeek V3,3,B,B,1,2024,233 _ 2024
234,DeepSeek V3,3,A,A,1,2024,234 _ 2024
235,DeepSeek V3,3,C,C,1,2024,235 _ 2024
236,DeepSeek V3,3,C,C,1,2024,236 _ 2024
205,DeepSeek V3.2,3,A,A,1,2024,205 _ 2024
206,DeepSeek V3.2,3,B,B,1,2024,206 _ 2024
207,DeepSeek V3.2,3,C,A,0,2024,207 _ 2024
208,DeepSeek V3.2,3,A,B,0,2024,208 _ 2024
209,DeepSeek V3.2,3,C,C,1,2024,209 _ 2024
210,DeepSeek V3.2,3,A,A,1,2024,210 _ 2024
211,DeepSeek V3.2,3,A,A,1,2024,211 _ 2024
212,DeepSeek V3.2,3,A,A,1,2024,212 _ 2024
213,DeepSeek V3.2,3,C,C,1,2024,213 _ 2024
214,DeepSeek V3.2,3,A,A,1,2024,214 _ 2024
215,DeepSeek V3.2,3,D,D,1,2024,215 _ 2024
216,DeepSeek V3.2,3,B,B,1,2024,216 _ 2024
217,DeepSeek V3.2,3,B,B,1,2024,217 _ 2024
218,DeepSeek V3.2,3,D,D,1,2024,218 _ 2024
219,DeepSeek V3.2,3,D,D,1,2024,219 _ 2024
220,DeepSeek V3.2,3,A,A,1,2024,220 _ 2024
221,DeepSeek V3.2,3,B,B,1,2024,221 _ 2024
222,DeepSeek V3.2,3,A,A,1,2024,222 _ 2024
223,DeepSeek V3.2,3,B,B,1,2024,223 _ 2024
224,DeepSeek V3.2,3,C,C,1,2024,224 _ 2024
225,DeepSeek V3.2,3,A,C,0,2024,225 _ 2024
226,DeepSeek V3.2,3,A,A,1,2024,226 _ 2024
227,DeepSeek V3.2,3,C,B,0,2024,227 _ 2024
228,DeepSeek V3.2,3,B,B,1,2024,228 _ 2024
229,DeepSeek V3.2,3,D,D,1,2024,229 _ 2024
230,DeepSeek V3.2,3,D,A,0,2024,230 _ 2024
231,DeepSeek V3.2,3,B,B,1,2024,231 _ 2024
232,DeepSeek V3.2,3,A,A,1,2024,232 _ 2024
233,DeepSeek V3.2,3,D,B,0,2024,233 _ 2024
234,DeepSeek V3.2,3,A,A,1,2024,234 _ 2024
235,DeepSeek V3.2,3,C,C,1,2024,235 _ 2024
236,DeepSeek V3.2,3,C,C,1,2024,236 _ 2024
205,Kimi K2,3,A,A,1,2024,205 _ 2024
206,Kimi K2,3,B,B,1,2024,206 _ 2024
207,Kimi K2,3,B,A,0,2024,207 _ 2024
208,Kimi K2,3,A,B,0,2024,208 _ 2024
209,Kimi K2,3,C,C,1,2024,209 _ 2024
210,Kimi K2,3,A,A,1,2024,210 _ 2024
211,Kimi K2,3,A,A,1,2024,211 _ 2024
212,Kimi K2,3,A,A,1,2024,212 _ 2024
213,Kimi K2,3,C,C,1,2024,213 _ 2024
214,Kimi K2,3,A,A,1,2024,214 _ 2024
215,Kimi K2,3,D,D,1,2024,215 _ 2024
216,Kimi K2,3,B,B,1,2024,216 _ 2024
217,Kimi K2,3,B,B,1,2024,217 _ 2024
218,Kimi K2,3,D,D,1,2024,218 _ 2024
219,Kimi K2,3,D,D,1,2024,219 _ 2024
220,Kimi K2,3,A,A,1,2024,220 _ 2024
221,Kimi K2,3,B,B,1,2024,221 _ 2024
222,Kimi K2,3,A,A,1,2024,222 _ 2024
223,Kimi K2,3,B,B,1,2024,223 _ 2024
224,Kimi K2,3,C,C,1,2024,224 _ 2024
225,Kimi K2,3,A,C,0,2024,225 _ 2024
226,Kimi K2,3,A,A,1,2024,226 _ 2024
227,Kimi K2,3,D,B,0,2024,227 _ 2024
228,Kimi K2,3,B,B,1,2024,228 _ 2024
229,Kimi K2,3,D,D,1,2024,229 _ 2024
230,Kimi K2,3,A,A,1,2024,230 _ 2024
231,Kimi K2,3,C,B,0,2024,231 _ 2024
232,Kimi K2,3,A,A,1,2024,232 _ 2024
233,Kimi K2,3,B,B,1,2024,233 _ 2024
234,Kimi K2,3,A,A,1,2024,234 _ 2024
235,Kimi K2,3,C,C,1,2024,235 _ 2024
236,Kimi K2,3,C,C,1,2024,236 _ 2024
103,DeepSeek V3,1,A,D,0,2025,103 _ 2025
103,DeepSeek V3,2,A,D,0,2025,103 _ 2025
103,DeepSeek V3,3,A,D,0,2025,103 _ 2025
103,DeepSeek V3.2,1,A,D,0,2025,103 _ 2025
103,DeepSeek V3.2,2,A,D,0,2025,103 _ 2025
103,DeepSeek V3.2,3,A,D,0,2025,103 _ 2025
103,GPT-3.5,1,A,D,0,2025,103 _ 2025
103,GPT-3.5,2,A,D,0,2025,103 _ 2025
103,GPT-3.5,3,A,D,0,2025,103 _ 2025
103,Kimi K2,1,A,D,0,2025,103 _ 2025
103,Kimi K2,2,A,D,0,2025,103 _ 2025
103,Kimi K2,3,A,D,0,2025,103 _ 2025
104,DeepSeek V3,1,B,B,1,2025,104 _ 2025
104,DeepSeek V3,2,B,B,1,2025,104 _ 2025
104,DeepSeek V3,3,B,B,1,2025,104 _ 2025
104,DeepSeek V3.2,1,B,B,1,2025,104 _ 2025
104,DeepSeek V3.2,2,B,B,1,2025,104 _ 2025
104,DeepSeek V3.2,3,B,B,1,2025,104 _ 2025
104,GPT-3.5,1,B,B,1,2025,104 _ 2025
104,GPT-3.5,2,B,B,1,2025,104 _ 2025
104,GPT-3.5,3,B,B,1,2025,104 _ 2025
104,Kimi K2,1,B,B,1,2025,104 _ 2025
104,Kimi K2,2,B,B,1,2025,104 _ 2025
104,Kimi K2,3,B,B,1,2025,104 _ 2025
105,DeepSeek V3,1,A,A,1,2025,105 _ 2025
105,DeepSeek V3,2,A,A,1,2025,105 _ 2025
105,DeepSeek V3,3,A,A,1,2025,105 _ 2025
105,DeepSeek V3.2,1,A,A,1,2025,105 _ 2025
105,DeepSeek V3.2,2,A,A,1,2025,105 _ 2025
105,DeepSeek V3.2,3,A,A,1,2025,105 _ 2025
105,GPT-3.5,1,A,A,1,2025,105 _ 2025
105,GPT-3.5,2,A,A,1,2025,105 _ 2025
105,GPT-3.5,3,A,A,1,2025,105 _ 2025
105,Kimi K2,1,A,A,1,2025,105 _ 2025
105,Kimi K2,2,A,A,1,2025,105 _ 2025
105,Kimi K2,3,A,A,1,2025,105 _ 2025
106,DeepSeek V3,1,A,A,1,2025,106 _ 2025
106,DeepSeek V3,2,A,A,1,2025,106 _ 2025
106,DeepSeek V3,3,A,A,1,2025,106 _ 2025
106,DeepSeek V3.2,1,A,A,1,2025,106 _ 2025
106,DeepSeek V3.2,2,A,A,1,2025,106 _ 2025
106,DeepSeek V3.2,3,A,A,1,2025,106 _ 2025
106,GPT-3.5,1,A,A,1,2025,106 _ 2025
106,GPT-3.5,2,A,A,1,2025,106 _ 2025
106,GPT-3.5,3,A,A,1,2025,106 _ 2025
106,Kimi K2,1,A,A,1,2025,106 _ 2025
106,Kimi K2,2,A,A,1,2025,106 _ 2025
106,Kimi K2,3,A,A,1,2025,106 _ 2025
107,DeepSeek V3,1,B,B,1,2025,107 _ 2025
107,DeepSeek V3,2,B,B,1,2025,107 _ 2025
107,DeepSeek V3,3,B,B,1,2025,107 _ 2025
107,DeepSeek V3.2,1,B,B,1,2025,107 _ 2025
107,DeepSeek V3.2,2,B,B,1,2025,107 _ 2025
107,DeepSeek V3.2,3,B,B,1,2025,107 _ 2025
107,GPT-3.5,1,B,B,1,2025,107 _ 2025
107,GPT-3.5,2,B,B,1,2025,107 _ 2025
107,GPT-3.5,3,B,B,1,2025,107 _ 2025
107,Kimi K2,1,B,B,1,2025,107 _ 2025
107,Kimi K2,2,B,B,1,2025,107 _ 2025
107,Kimi K2,3,B,B,1,2025,107 _ 2025
108,DeepSeek V3,1,B,B,1,2025,108 _ 2025
108,DeepSeek V3,2,B,B,1,2025,108 _ 2025
108,DeepSeek V3,3,B,B,1,2025,108 _ 2025
108,DeepSeek V3.2,1,B,B,1,2025,108 _ 2025
108,DeepSeek V3.2,2,B,B,1,2025,108 _ 2025
108,DeepSeek V3.2,3,B,B,1,2025,108 _ 2025
108,GPT-3.5,1,B,B,1,2025,108 _ 2025
108,GPT-3.5,2,B,B,1,2025,108 _ 2025
108,GPT-3.5,3,B,B,1,2025,108 _ 2025
108,Kimi K2,1,B,B,1,2025,108 _ 2025
108,Kimi K2,2,B,B,1,2025,108 _ 2025
108,Kimi K2,3,B,B,1,2025,108 _ 2025
109,DeepSeek V3,1,B,B,1,2025,109 _ 2025
109,DeepSeek V3,2,B,B,1,2025,109 _ 2025
109,DeepSeek V3,3,B,B,1,2025,109 _ 2025
109,DeepSeek V3.2,1,B,B,1,2025,109 _ 2025
109,DeepSeek V3.2,2,B,B,1,2025,109 _ 2025
109,DeepSeek V3.2,3,B,B,1,2025,109 _ 2025
109,GPT-3.5,1,B,B,1,2025,109 _ 2025
109,GPT-3.5,2,B,B,1,2025,109 _ 2025
109,GPT-3.5,3,B,B,1,2025,109 _ 2025
109,Kimi K2,1,B,B,1,2025,109 _ 2025
109,Kimi K2,2,B,B,1,2025,109 _ 2025
109,Kimi K2,3,B,B,1,2025,109 _ 2025
110,DeepSeek V3,1,A,A,1,2025,110 _ 2025
110,DeepSeek V3,2,A,A,1,2025,110 _ 2025
110,DeepSeek V3,3,A,A,1,2025,110 _ 2025
110,DeepSeek V3.2,1,A,A,1,2025,110 _ 2025
110,DeepSeek V3.2,2,A,A,1,2025,110 _ 2025
110,DeepSeek V3.2,3,A,A,1,2025,110 _ 2025
110,GPT-3.5,1,A,A,1,2025,110 _ 2025
110,GPT-3.5,2,A,A,1,2025,110 _ 2025
110,GPT-3.5,3,A,A,1,2025,110 _ 2025
110,Kimi K2,1,A,A,1,2025,110 _ 2025
110,Kimi K2,2,A,A,1,2025,110 _ 2025
110,Kimi K2,3,A,A,1,2025,110 _ 2025
111,DeepSeek V3,1,B,B,1,2025,111 _ 2025
111,DeepSeek V3,2,B,B,1,2025,111 _ 2025
111,DeepSeek V3,3,B,B,1,2025,111 _ 2025
111,DeepSeek V3.2,1,B,B,1,2025,111 _ 2025
111,DeepSeek V3.2,2,B,B,1,2025,111 _ 2025
111,DeepSeek V3.2,3,B,B,1,2025,111 _ 2025
111,GPT-3.5,1,B,B,1,2025,111 _ 2025
111,GPT-3.5,2,B,B,1,2025,111 _ 2025
111,GPT-3.5,3,B,B,1,2025,111 _ 2025
111,Kimi K2,1,B,B,1,2025,111 _ 2025
111,Kimi K2,2,B,B,1,2025,111 _ 2025
111,Kimi K2,3,B,B,1,2025,111 _ 2025
112,DeepSeek V3,1,A,D,0,2025,112 _ 2025
112,DeepSeek V3,2,A,D,0,2025,112 _ 2025
112,DeepSeek V3,3,A,D,0,2025,112 _ 2025
112,DeepSeek V3.2,1,A,D,0,2025,112 _ 2025
112,DeepSeek V3.2,2,A,D,0,2025,112 _ 2025
112,DeepSeek V3.2,3,D,D,1,2025,112 _ 2025
112,GPT-3.5,1,A,D,0,2025,112 _ 2025
112,GPT-3.5,2,A,D,0,2025,112 _ 2025
112,GPT-3.5,3,A,D,0,2025,112 _ 2025
112,Kimi K2,1,D,D,1,2025,112 _ 2025
112,Kimi K2,2,D,D,1,2025,112 _ 2025
112,Kimi K2,3,D,D,1,2025,112 _ 2025
113,DeepSeek V3,1,A,A,1,2025,113 _ 2025
113,DeepSeek V3,2,A,A,1,2025,113 _ 2025
113,DeepSeek V3,3,A,A,1,2025,113 _ 2025
113,DeepSeek V3.2,1,A,A,1,2025,113 _ 2025
113,DeepSeek V3.2,2,A,A,1,2025,113 _ 2025
113,DeepSeek V3.2,3,A,A,1,2025,113 _ 2025
113,GPT-3.5,1,A,A,1,2025,113 _ 2025
113,GPT-3.5,2,A,A,1,2025,113 _ 2025
113,GPT-3.5,3,A,A,1,2025,113 _ 2025
113,Kimi K2,1,A,A,1,2025,113 _ 2025
113,Kimi K2,2,A,A,1,2025,113 _ 2025
113,Kimi K2,3,A,A,1,2025,113 _ 2025
114,DeepSeek V3,1,D,D,1,2025,114 _ 2025
114,DeepSeek V3,2,D,D,1,2025,114 _ 2025
114,DeepSeek V3,3,D,D,1,2025,114 _ 2025
114,DeepSeek V3.2,1,D,D,1,2025,114 _ 2025
114,DeepSeek V3.2,2,D,D,1,2025,114 _ 2025
114,DeepSeek V3.2,3,D,D,1,2025,114 _ 2025
114,GPT-3.5,1,D,D,1,2025,114 _ 2025
114,GPT-3.5,2,D,D,1,2025,114 _ 2025
114,GPT-3.5,3,D,D,1,2025,114 _ 2025
114,Kimi K2,1,D,D,1,2025,114 _ 2025
114,Kimi K2,2,D,D,1,2025,114 _ 2025
114,Kimi K2,3,D,D,1,2025,114 _ 2025
115,DeepSeek V3,1,A,D,0,2025,115 _ 2025
115,DeepSeek V3,2,D,D,1,2025,115 _ 2025
115,DeepSeek V3,3,A,D,0,2025,115 _ 2025
115,DeepSeek V3.2,1,C,D,0,2025,115 _ 2025
115,DeepSeek V3.2,2,C,D,0,2025,115 _ 2025
115,DeepSeek V3.2,3,D,D,1,2025,115 _ 2025
115,GPT-3.5,1,C,D,0,2025,115 _ 2025
115,GPT-3.5,2,C,D,0,2025,115 _ 2025
115,GPT-3.5,3,D,D,1,2025,115 _ 2025
115,Kimi K2,1,C,D,0,2025,115 _ 2025
115,Kimi K2,2,C,D,0,2025,115 _ 2025
115,Kimi K2,3,C,D,0,2025,115 _ 2025
116,DeepSeek V3,1,D,D,1,2025,116 _ 2025
116,DeepSeek V3,2,D,D,1,2025,116 _ 2025
116,DeepSeek V3,3,D,D,1,2025,116 _ 2025
116,DeepSeek V3.2,1,D,D,1,2025,116 _ 2025
116,DeepSeek V3.2,2,D,D,1,2025,116 _ 2025
116,DeepSeek V3.2,3,D,D,1,2025,116 _ 2025
116,GPT-3.5,1,D,D,1,2025,116 _ 2025
116,GPT-3.5,2,D,D,1,2025,116 _ 2025
116,GPT-3.5,3,D,D,1,2025,116 _ 2025
116,Kimi K2,1,D,D,1,2025,116 _ 2025
116,Kimi K2,2,D,D,1,2025,116 _ 2025
116,Kimi K2,3,D,D,1,2025,116 _ 2025
117,DeepSeek V3,1,A,A,1,2025,117 _ 2025
117,DeepSeek V3,2,A,A,1,2025,117 _ 2025
117,DeepSeek V3,3,A,A,1,2025,117 _ 2025
117,DeepSeek V3.2,1,A,A,1,2025,117 _ 2025
117,DeepSeek V3.2,2,A,A,1,2025,117 _ 2025
117,DeepSeek V3.2,3,A,A,1,2025,117 _ 2025
117,GPT-3.5,1,A,A,1,2025,117 _ 2025
117,GPT-3.5,2,A,A,1,2025,117 _ 2025
117,GPT-3.5,3,A,A,1,2025,117 _ 2025
117,Kimi K2,1,A,A,1,2025,117 _ 2025
117,Kimi K2,2,A,A,1,2025,117 _ 2025
117,Kimi K2,3,A,A,1,2025,117 _ 2025
118,DeepSeek V3,1,A,A,1,2025,118 _ 2025
118,DeepSeek V3,2,A,A,1,2025,118 _ 2025
118,DeepSeek V3,3,A,A,1,2025,118 _ 2025
118,DeepSeek V3.2,1,A,A,1,2025,118 _ 2025
118,DeepSeek V3.2,2,A,A,1,2025,118 _ 2025
118,DeepSeek V3.2,3,A,A,1,2025,118 _ 2025
118,GPT-3.5,1,A,A,1,2025,118 _ 2025
118,GPT-3.5,2,A,A,1,2025,118 _ 2025
118,GPT-3.5,3,A,A,1,2025,118 _ 2025
118,Kimi K2,1,A,A,1,2025,118 _ 2025
118,Kimi K2,2,A,A,1,2025,118 _ 2025
118,Kimi K2,3,A,A,1,2025,118 _ 2025
119,DeepSeek V3,1,C,A,0,2025,119 _ 2025
119,DeepSeek V3,2,C,A,0,2025,119 _ 2025
119,DeepSeek V3,3,C,A,0,2025,119 _ 2025
119,DeepSeek V3.2,1,C,A,0,2025,119 _ 2025
119,DeepSeek V3.2,2,C,A,0,2025,119 _ 2025
119,DeepSeek V3.2,3,C,A,0,2025,119 _ 2025
119,GPT-3.5,1,C,A,0,2025,119 _ 2025
119,GPT-3.5,2,C,A,0,2025,119 _ 2025
119,GPT-3.5,3,C,A,0,2025,119 _ 2025
119,Kimi K2,1,C,A,0,2025,119 _ 2025
119,Kimi K2,2,C,A,0,2025,119 _ 2025
119,Kimi K2,3,C,A,0,2025,119 _ 2025
120,DeepSeek V3,1,A,A,1,2025,120 _ 2025
120,DeepSeek V3,2,A,A,1,2025,120 _ 2025
120,DeepSeek V3,3,A,A,1,2025,120 _ 2025
120,DeepSeek V3.2,1,A,A,1,2025,120 _ 2025
120,DeepSeek V3.2,2,A,A,1,2025,120 _ 2025
120,DeepSeek V3.2,3,A,A,1,2025,120 _ 2025
120,GPT-3.5,1,A,A,1,2025,120 _ 2025
120,GPT-3.5,2,A,A,1,2025,120 _ 2025
120,GPT-3.5,3,A,A,1,2025,120 _ 2025
120,Kimi K2,1,A,A,1,2025,120 _ 2025
120,Kimi K2,2,A,A,1,2025,120 _ 2025
120,Kimi K2,3,A,A,1,2025,120 _ 2025
121,DeepSeek V3,1,D,D,1,2025,121 _ 2025
121,DeepSeek V3,2,D,D,1,2025,121 _ 2025
121,DeepSeek V3,3,D,D,1,2025,121 _ 2025
121,DeepSeek V3.2,1,D,D,1,2025,121 _ 2025
121,DeepSeek V3.2,2,D,D,1,2025,121 _ 2025
121,DeepSeek V3.2,3,D,D,1,2025,121 _ 2025
121,GPT-3.5,1,D,D,1,2025,121 _ 2025
121,GPT-3.5,2,D,D,1,2025,121 _ 2025
121,GPT-3.5,3,D,D,1,2025,121 _ 2025
121,Kimi K2,1,D,D,1,2025,121 _ 2025
121,Kimi K2,2,D,D,1,2025,121 _ 2025
121,Kimi K2,3,D,D,1,2025,121 _ 2025
122,DeepSeek V3,1,C,C,1,2025,122 _ 2025
122,DeepSeek V3,2,C,C,1,2025,122 _ 2025
122,DeepSeek V3,3,C,C,1,2025,122 _ 2025
122,DeepSeek V3.2,1,C,C,1,2025,122 _ 2025
122,DeepSeek V3.2,2,C,C,1,2025,122 _ 2025
122,DeepSeek V3.2,3,C,C,1,2025,122 _ 2025
122,GPT-3.5,1,C,C,1,2025,122 _ 2025
122,GPT-3.5,2,C,C,1,2025,122 _ 2025
122,GPT-3.5,3,C,C,1,2025,122 _ 2025
122,Kimi K2,1,C,C,1,2025,122 _ 2025
122,Kimi K2,2,C,C,1,2025,122 _ 2025
122,Kimi K2,3,C,C,1,2025,122 _ 2025
103,Claude 3.5 Sonnet,1,D,D,1,2025,103 _ 2025
103,Claude 3.5 Sonnet,2,D,D,1,2025,103 _ 2025
103,Claude 3.5 Sonnet,3,D,D,1,2025,103 _ 2025
103,Claude Sonnet 4,1,A,D,0,2025,103 _ 2025
103,Claude Sonnet 4,2,A,D,0,2025,103 _ 2025
103,Claude Sonnet 4,3,A,D,0,2025,103 _ 2025
